opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,close_month,close_quarter,close_year,is_won,is_lost
983QHALZ,Lajuana Vencill,MG Advanced,Stanredtax,Lost,2017-07-21,2017-07-30,0.0,7,3,2017,0,1
MV7I9RKH,Marty Freudenburg,GTX Plus Basic,Treequote,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
CBQRKYZP,Marty Freudenburg,GTX Plus Pro,Silis,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
ETLF2H4K,Maureen Marcano,GTX Plus Basic,Hottechi,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
XVB2CGL6,Maureen Marcano,GTXPro,Hottechi,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
GE4QGOCI,Moses Frase,MG Special,Hottechi,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
P5B6BZWO,Moses Frase,GTX Basic,Finhigh,Won,2017-07-21,2017-07-30,526.0,7,3,2017,1,0
F7ZPP0C4,Niesha Huffines,GTX Plus Pro,Codehow,Lost,2017-07-21,2017-07-28,0.0,7,3,2017,0,1
N0UCNVKJ,Niesha Huffines,GTX Basic,Dontechi,Won,2017-07-21,2017-07-30,418.0,7,3,2017,1,0
5OAWTEIU,Niesha Huffines,MG Special,Streethex,Won,2017-07-21,2017-07-28,54.0,7,3,2017,1,0
55NG8O95,Rosalina Dieter,GTX Basic,Groovestreet,Won,2017-07-21,2017-09-07,622.0,9,3,2017,1,0
DL3Q5HAD,Rosie Papadopoulos,GTX Plus Pro,Umbrella Corporation,Won,2017-07-21,2017-08-23,2713.125,8,3,2017,1,0
3YDXZ4FA,Versie Hillebrand,GTX Plus Pro,Hottechi,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
EUBMHJGQ,Versie Hillebrand,MG Special,Hottechi,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
0T9EBKZL,Versie Hillebrand,MG Special,Scottech,Won,2017-07-21,2017-07-28,51.0,7,3,2017,1,0
6KOHYTT4,Versie Hillebrand,MG Advanced,Betatech,Won,2017-07-21,2017-07-30,2713.125,7,3,2017,1,0
3L8ECZK8,Versie Hillebrand,MG Advanced,Globex Corporation,Won,2017-07-21,2017-09-27,2713.125,9,3,2017,1,0
R69OYH4Z,Vicki Laflamme,GTXPro,Umbrella Corporation,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
S0Z4QVL2,Vicki Laflamme,GTXPro,Hottechi,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
JAH8NGC2,Vicki Laflamme,MG Advanced,Xx-holding,Won,2017-07-21,2017-09-24,2713.125,9,3,2017,1,0
I9SPENCQ,Violet Mclelland,GTX Plus Basic,Cheers,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
REAFB3C3,Zane Levy,GTX Basic,Hottechi,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
0Z8ZAS2M,Zane Levy,GTX Basic,Hottechi,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
VRCYXSP1,Zane Levy,GTX Basic,Hottechi,Engaging,2017-07-21,2017-05-22,472.0,5,2,2017,0,0
93818DZF,Zane Levy,GTX Basic,Dalttechnology,Lost,2017-07-21,2017-11-18,0.0,11,4,2017,0,1
7B3DXNZL,Zane Levy,GTXPro,Doncon,Won,2017-07-21,2017-07-22,2713.125,7,3,2017,1,0
DZAFN4I1,Zane Levy,MG Special,Doncon,Won,2017-07-21,2017-07-23,49.0,7,3,2017,1,0
QRR70537,Anna Snelling,GTX Basic,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
T4AW06MM,Anna Snelling,GTX Plus Pro,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
FEFNNXH1,Anna Snelling,MG Special,Singletechno,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
3DATPTEH,Anna Snelling,MG Special,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
FT5U6NIG,Anna Snelling,MG Special,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
RQF6II3D,Anna Snelling,MG Special,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
E9J482PX,Anna Snelling,MG Advanced,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
RZYCBSQN,Anna Snelling,GTX Plus Basic,Condax,Lost,2017-07-22,2017-07-29,0.0,7,3,2017,0,1
84BIAFGY,Anna Snelling,MG Advanced,Statholdings,Lost,2017-07-22,2017-11-03,0.0,11,4,2017,0,1
YQACOZV4,Cassey Cress,GTX Plus Basic,Xx-zobam,Lost,2017-07-22,2017-09-12,0.0,9,3,2017,0,1
DNIX6FCG,Cassey Cress,MG Special,Gekko & Co,Lost,2017-07-22,2017-07-27,0.0,7,3,2017,0,1
6U7RD3TG,Cassey Cress,MG Advanced,Initech,Won,2017-07-22,2017-07-23,2713.125,7,3,2017,1,0
610D6711,Cassey Cress,MG Advanced,Silis,Won,2017-07-22,2017-11-23,2713.125,11,4,2017,1,0
8QDSXHQ8,Cecily Lampkin,GTX Basic,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
5DQZSOBE,Cecily Lampkin,GTX Plus Basic,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
OT5G3M9A,Cecily Lampkin,MG Advanced,Treequote,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
3Z5NBGAT,Cecily Lampkin,MG Special,Stanredtax,Won,2017-07-22,2017-07-23,50.0,7,3,2017,1,0
WNRDPS5I,Corliss Cosme,GTXPro,Donware,Lost,2017-07-22,2017-08-02,0.0,8,3,2017,0,1
ZUSDWKSM,Corliss Cosme,GTXPro,Ganjaflex,Lost,2017-07-22,2017-07-29,0.0,7,3,2017,0,1
TQQDICC6,Darcel Schlecht,GTX Basic,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
P66UXGPS,Darcel Schlecht,GTX Plus Basic,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
FY5MBCWQ,Darcel Schlecht,GTXPro,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
UAX2OR58,Darcel Schlecht,MG Special,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
NK1TQTYO,Darcel Schlecht,GTXPro,Streethex,Lost,2017-07-22,2017-07-24,0.0,7,3,2017,0,1
676KO0LG,Darcel Schlecht,GTX Plus Basic,Gogozoom,Won,2017-07-22,2017-07-29,927.0,7,3,2017,1,0
D6PFP040,Darcel Schlecht,GTXPro,dambase,Won,2017-07-22,2017-09-05,2713.125,9,3,2017,1,0
MHMD41XY,Elease Gluck,MG Special,Blackzim,Won,2017-07-22,2017-07-23,51.0,7,3,2017,1,0
YBY3PA1S,Gladys Colclough,GTX Basic,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
751V8OFM,Gladys Colclough,GTX Plus Basic,Funholding,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
33BMGHPN,Gladys Colclough,MG Special,Opentech,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
XNHTLVT1,Gladys Colclough,MG Special,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
8TFYRWZ6,Gladys Colclough,MG Advanced,Mathtouch,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
LRLER1XS,Hayden Neloms,MG Special,Finjob,Won,2017-07-22,2017-09-14,64.0,9,3,2017,1,0
E26Z10W7,James Ascencio,MG Special,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
ZTQD4PLQ,Jonathan Berthelot,GTX Plus Basic,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
4RWE00T8,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2017-07-22,2017-11-05,0.0,11,4,2017,0,1
P3XN6SXX,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,2017-07-22,2017-07-24,0.0,7,3,2017,0,1
L65X2CDL,Jonathan Berthelot,GTXPro,Hottechi,Lost,2017-07-22,2017-11-12,0.0,11,4,2017,0,1
12HRYJQH,Kary Hendrixson,GTX Basic,Konex,Won,2017-07-22,2017-07-23,442.0,7,3,2017,1,0
2CZUU9E0,Lajuana Vencill,GTX Basic,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
I2ESAAIK,Lajuana Vencill,GTX Plus Basic,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
IMLG35AP,Lajuana Vencill,GTX Plus Pro,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
0T2CY70E,Lajuana Vencill,MG Advanced,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
5ZA8MURX,Markita Hansen,GTXPro,Fasehatice,Lost,2017-07-22,2017-07-30,0.0,7,3,2017,0,1
Y7AC2LSL,Markita Hansen,MG Advanced,Blackzim,Won,2017-07-22,2017-09-30,2713.125,9,3,2017,1,0
ME2X1TEG,Marty Freudenburg,MG Advanced,Cancity,Lost,2017-07-22,2017-07-24,0.0,7,3,2017,0,1
30KP0JMN,Maureen Marcano,GTX Plus Pro,Xx-holding,Lost,2017-07-22,2017-07-23,0.0,7,3,2017,0,1
AWCGYWTE,Moses Frase,MG Special,Kinnamplus,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
UJTU7DUB,Moses Frase,MG Special,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
JOLNKYNH,Moses Frase,MG Advanced,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
TV2M081C,Moses Frase,MG Advanced,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
SJGOQMLT,Moses Frase,MG Advanced,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
BG156UAV,Moses Frase,MG Advanced,Condax,Lost,2017-07-22,2017-07-23,0.0,7,3,2017,0,1
S7T5AHQH,Moses Frase,GTX Plus Basic,Stanredtax,Won,2017-07-22,2017-07-23,1174.0,7,3,2017,1,0
48UPZJ45,Niesha Huffines,MG Advanced,Rangreen,Won,2017-07-22,2017-09-28,2713.125,9,3,2017,1,0
T0SO96YG,Reed Clapper,GTX Basic,Mathtouch,Lost,2017-07-22,2017-07-30,0.0,7,3,2017,0,1
YCQABCDI,Reed Clapper,MG Advanced,Betasoloin,Won,2017-07-22,2017-11-03,2713.125,11,4,2017,1,0
MM79TSUR,Versie Hillebrand,MG Special,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
INLVV78V,Versie Hillebrand,MG Special,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
4JTH72JR,Versie Hillebrand,MG Special,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
TTKPNDTP,Versie Hillebrand,MG Advanced,Hottechi,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
8JZ4R9BW,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,2017-07-22,2017-11-04,0.0,11,4,2017,0,1
PTFOEUO4,Versie Hillebrand,MG Special,Globex Corporation,Lost,2017-07-22,2017-07-23,0.0,7,3,2017,0,1
ZCCBTBIQ,Vicki Laflamme,GTXPro,Doncon,Lost,2017-07-22,2017-07-23,0.0,7,3,2017,0,1
1TJ6WP5R,Vicki Laflamme,MG Special,Hottechi,Won,2017-07-22,2017-09-23,65.0,9,3,2017,1,0
QELHQ898,Zane Levy,GTX Plus Basic,Statholdings,Engaging,2017-07-22,2017-05-22,472.0,5,2,2017,0,0
J732416R,Anna Snelling,MG Special,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
IAUXJ05J,Anna Snelling,MG Special,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
G7H64S20,Anna Snelling,MG Advanced,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
9Q7NSPTF,Cassey Cress,GTX Plus Pro,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
WHF75273,Cassey Cress,GTX Plus Basic,Yearin,Won,2017-07-23,2017-09-05,904.0,9,3,2017,1,0
AH58AQ3B,Cecily Lampkin,GTX Basic,Toughzap,Won,2017-07-23,2017-07-24,541.0,7,3,2017,1,0
292W4P09,Corliss Cosme,GTX Basic,Kinnamplus,Won,2017-07-23,2017-07-25,630.0,7,3,2017,1,0
MG0LTCCE,Daniell Hammack,GTX Plus Basic,Xx-zobam,Won,2017-07-23,2017-07-30,1231.0,7,3,2017,1,0
ZRCQXB38,Darcel Schlecht,GTX Basic,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
EJJCUJ3P,Darcel Schlecht,GTX Plus Basic,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
ODFL6HOF,Darcel Schlecht,GTX Plus Basic,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
Q1HNDPKW,Darcel Schlecht,GTXPro,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
ANNUH4KM,Darcel Schlecht,GTX Basic,Domzoom,Won,2017-07-23,2017-11-20,556.0,11,4,2017,1,0
L3V8UK9H,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-07-23,2017-07-31,1070.0,7,3,2017,1,0
2CRE26AC,Elease Gluck,MG Special,Newex,Won,2017-07-23,2017-07-25,57.0,7,3,2017,1,0
6GG9CSTV,Gladys Colclough,MG Special,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
5WSQ6D2E,Gladys Colclough,MG Special,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
3J1LNCA4,Hayden Neloms,GTX Plus Basic,Hatfan,Lost,2017-07-23,2017-07-31,0.0,7,3,2017,0,1
4PDYHVX1,James Ascencio,GTX Plus Pro,J-Texon,Won,2017-07-23,2017-07-25,2713.125,7,3,2017,1,0
BICJY3FZ,Jonathan Berthelot,GTX Plus Pro,Streethex,Won,2017-07-23,2017-11-19,2713.125,11,4,2017,1,0
4P12PLQA,Kami Bicknell,MG Special,Doncon,Won,2017-07-23,2017-07-28,58.0,7,3,2017,1,0
4942W0E7,Kami Bicknell,MG Advanced,Konex,Won,2017-07-23,2017-08-20,2713.125,8,3,2017,1,0
TGTJ0NBT,Kary Hendrixson,GTX Plus Basic,Doncon,Lost,2017-07-23,2017-07-30,0.0,7,3,2017,0,1
K6MTPSB5,Lajuana Vencill,GTX Basic,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
D2QPN9LN,Lajuana Vencill,GTX Basic,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
021Z2J9L,Markita Hansen,GTK 500,Rundofase,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
W8W6N0LL,Markita Hansen,GTXPro,Kan-code,Lost,2017-07-23,2017-11-07,0.0,11,4,2017,0,1
SEF4LOIS,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-07-23,2017-07-25,0.0,7,3,2017,0,1
BNIU5YZ2,Marty Freudenburg,GTX Plus Basic,Toughzap,Won,2017-07-23,2017-08-07,1006.0,8,3,2017,1,0
CPK36NED,Marty Freudenburg,MG Advanced,Streethex,Won,2017-07-23,2017-08-02,2713.125,8,3,2017,1,0
VYWQ3U5S,Maureen Marcano,GTX Basic,Finjob,Lost,2017-07-23,2017-11-10,0.0,11,4,2017,0,1
HDWQM6JT,Maureen Marcano,GTX Plus Basic,Sonron,Lost,2017-07-23,2017-07-28,0.0,7,3,2017,0,1
EYBMEX1Z,Moses Frase,GTX Basic,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
T0MUE2H7,Moses Frase,MG Special,Statholdings,Lost,2017-07-23,2017-08-06,0.0,8,3,2017,0,1
G1M1KVHU,Niesha Huffines,GTX Plus Basic,Xx-zobam,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
LXS3Z82E,Niesha Huffines,MG Advanced,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
ZDRRL61D,Niesha Huffines,GTX Plus Basic,Cancity,Lost,2017-07-23,2017-07-25,0.0,7,3,2017,0,1
YRWX35AS,Reed Clapper,GTXPro,Ontomedia,Lost,2017-07-23,2017-07-31,0.0,7,3,2017,0,1
YT5I3AUS,Reed Clapper,GTX Basic,Xx-zobam,Won,2017-07-23,2017-07-31,494.0,7,3,2017,1,0
IS8Z2CQA,Reed Clapper,GTXPro,Ontomedia,Won,2017-07-23,2017-07-30,2713.125,7,3,2017,1,0
S3LATQVJ,Versie Hillebrand,GTX Plus Basic,Kinnamplus,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
P3Z2LYCL,Versie Hillebrand,MG Special,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
LPR6G7AE,Versie Hillebrand,MG Special,Treequote,Lost,2017-07-23,2017-07-28,0.0,7,3,2017,0,1
CJAQVPDP,Versie Hillebrand,MG Advanced,Zumgoity,Lost,2017-07-23,2017-09-05,0.0,9,3,2017,0,1
757V8R2Z,Violet Mclelland,MG Special,Initech,Won,2017-07-23,2017-09-01,54.0,9,3,2017,1,0
7KUYF1U3,Violet Mclelland,MG Special,Kan-code,Won,2017-07-23,2017-08-06,48.0,8,3,2017,1,0
7QE84GCH,Violet Mclelland,MG Advanced,Donware,Won,2017-07-23,2017-09-12,2713.125,9,3,2017,1,0
1WA46LC9,Wilburn Farren,GTX Basic,Kinnamplus,Won,2017-07-23,2017-07-30,538.0,7,3,2017,1,0
MIGDLH14,Zane Levy,GTX Basic,Hottechi,Engaging,2017-07-23,2017-05-22,472.0,5,2,2017,0,0
L9CJZZ59,Zane Levy,GTX Plus Pro,J-Texon,Lost,2017-07-23,2017-09-29,0.0,9,3,2017,0,1
7FZ9CBZ3,Anna Snelling,GTX Plus Pro,Scotfind,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
513PSPBN,Anna Snelling,GTX Plus Pro,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
JWUWBI4D,Anna Snelling,GTX Plus Pro,Funholding,Lost,2017-07-24,2017-09-03,0.0,9,3,2017,0,1
11LIZUQE,Cassey Cress,MG Advanced,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
GHB3UIDV,Corliss Cosme,GTX Basic,Zotware,Won,2017-07-24,2017-07-26,458.0,7,3,2017,1,0
0TC6I9SJ,Darcel Schlecht,GTXPro,Dontechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
WGFTBY3W,Darcel Schlecht,GTXPro,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
NCCB118E,Darcel Schlecht,GTXPro,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
WSQHC199,Darcel Schlecht,MG Special,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
VV6T07G4,Darcel Schlecht,MG Advanced,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
23R03LTJ,Darcel Schlecht,GTX Plus Basic,Warephase,Won,2017-07-24,2017-08-07,996.0,8,3,2017,1,0
AHUTOSMS,Darcel Schlecht,GTXPro,Genco Pura Olive Oil Company,Won,2017-07-24,2017-07-31,2713.125,7,3,2017,1,0
2T3QDLXY,Donn Cantrell,GTXPro,Initech,Won,2017-07-24,2017-07-26,2713.125,7,3,2017,1,0
J5DVK5F3,Donn Cantrell,MG Advanced,Gekko & Co,Won,2017-07-24,2017-11-02,2713.125,11,4,2017,1,0
M3PCMYJ0,Elease Gluck,GTX Basic,Doncon,Won,2017-07-24,2017-08-06,584.0,8,3,2017,1,0
H5RRJOD9,Elease Gluck,MG Advanced,Kan-code,Won,2017-07-24,2017-07-30,2713.125,7,3,2017,1,0
7OZ7L8BB,Gladys Colclough,GTX Basic,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
RTWAUR7C,Gladys Colclough,GTX Plus Pro,Y-corporation,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
BUQ655AB,Gladys Colclough,GTXPro,Condax,Won,2017-07-24,2017-09-27,2713.125,9,3,2017,1,0
QDNA6HW3,Gladys Colclough,MG Advanced,Rangreen,Won,2017-07-24,2017-08-07,2713.125,8,3,2017,1,0
QGXJLNK1,Jonathan Berthelot,GTX Basic,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
T0VHKKCN,Jonathan Berthelot,GTXPro,Treequote,Lost,2017-07-24,2017-07-25,0.0,7,3,2017,0,1
E3Z74U5K,Lajuana Vencill,GTX Basic,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
7R0TEEHW,Lajuana Vencill,MG Special,Condax,Lost,2017-07-24,2017-08-28,0.0,8,3,2017,0,1
Q3HHDSDS,Marty Freudenburg,GTX Basic,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
0S6OQ9AO,Marty Freudenburg,GTX Plus Basic,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
CA3BRUJO,Marty Freudenburg,GTX Plus Basic,Konmatfix,Won,2017-07-24,2017-07-25,1171.0,7,3,2017,1,0
7AFBJFP5,Maureen Marcano,MG Special,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
7MP6KLZO,Moses Frase,GTX Basic,Goodsilron,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
2TYZRE2R,Moses Frase,MG Special,Massive Dynamic,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
U5K1Y35J,Moses Frase,MG Special,Inity,Won,2017-07-24,2017-07-25,58.0,7,3,2017,1,0
H2FCUPHJ,Niesha Huffines,GTXPro,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
Y7TVU9AY,Niesha Huffines,GTX Basic,Streethex,Lost,2017-07-24,2017-11-06,0.0,11,4,2017,0,1
ZNZCBGN7,Rosie Papadopoulos,GTXPro,Yearin,Lost,2017-07-24,2017-07-26,0.0,7,3,2017,0,1
IT2UBEW4,Rosie Papadopoulos,MG Special,Zotware,Won,2017-07-24,2017-07-25,59.0,7,3,2017,1,0
806KPNNN,Versie Hillebrand,GTX Basic,Zathunicon,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
8Y4LJOJ0,Versie Hillebrand,GTX Plus Basic,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
Z7EBMMAE,Versie Hillebrand,MG Special,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
KT4OEP4X,Versie Hillebrand,MG Special,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
ODHVHXKS,Versie Hillebrand,MG Special,Hottechi,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
SZS2IPM3,Versie Hillebrand,MG Advanced,Doncon,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
YY2DWBG5,Versie Hillebrand,MG Advanced,Ron-tech,Engaging,2017-07-24,2017-05-22,472.0,5,2,2017,0,0
X19CKKZ1,Versie Hillebrand,MG Special,Hottechi,Won,2017-07-24,2017-07-31,50.0,7,3,2017,1,0
DZOLKFK6,Vicki Laflamme,GTX Plus Pro,Hatfan,Lost,2017-07-24,2017-11-21,0.0,11,4,2017,0,1
H5E0GSHQ,Violet Mclelland,MG Special,Kinnamplus,Lost,2017-07-24,2017-07-30,0.0,7,3,2017,0,1
P91SQBST,Anna Snelling,MG Special,Dalttechnology,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
4DLY9ZDH,Anna Snelling,MG Advanced,Dalttechnology,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
ZNEQXZZK,Anna Snelling,MG Advanced,Donquadtech,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
CBPVAIQ7,Boris Faz,GTX Basic,Opentech,Lost,2017-07-25,2017-08-03,0.0,8,3,2017,0,1
JND57DH5,Boris Faz,MG Special,Iselectrics,Won,2017-07-25,2017-08-01,48.0,8,3,2017,1,0
8PUH80YZ,Cassey Cress,GTX Basic,Bubba Gump,Won,2017-07-25,2017-08-21,511.0,8,3,2017,1,0
22WVAXR2,Cassey Cress,GTX Plus Basic,Massive Dynamic,Won,2017-07-25,2017-07-29,1311.0,7,3,2017,1,0
VVO21D4Z,Cecily Lampkin,GTX Basic,Hottechi,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
SXFE42KG,Cecily Lampkin,MG Advanced,Gogozoom,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
MA9SBSLE,Cecily Lampkin,MG Special,Dontechi,Lost,2017-07-25,2017-07-27,0.0,7,3,2017,0,1
PKRDEUWE,Corliss Cosme,GTX Basic,Kan-code,Lost,2017-07-25,2017-08-02,0.0,8,3,2017,0,1
LJ5FQGLZ,Daniell Hammack,GTX Plus Pro,Plussunin,Won,2017-07-25,2017-07-27,2713.125,7,3,2017,1,0
KMJMLQ4P,Daniell Hammack,MG Special,Silis,Won,2017-07-25,2017-08-01,61.0,8,3,2017,1,0
APIB681L,Darcel Schlecht,GTX Basic,Hottechi,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
TFSKOBH7,Darcel Schlecht,GTX Basic,Hottechi,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
LUTZ8UQM,Darcel Schlecht,GTXPro,Isdom,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
1QKDD1OI,Darcel Schlecht,GTXPro,Isdom,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
2GFL3TAF,Darcel Schlecht,GTXPro,Hottechi,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
CUSWE9PB,Darcel Schlecht,GTXPro,Hottechi,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
XFCKQ7RI,Darcel Schlecht,MG Advanced,Hottechi,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
94E71JAP,Darcel Schlecht,GTX Plus Basic,Isdom,Lost,2017-07-25,2017-11-13,0.0,11,4,2017,0,1
VBVO5X8W,Darcel Schlecht,GTXPro,dambase,Lost,2017-07-25,2017-08-08,0.0,8,3,2017,0,1
6UUZ4IJ5,Darcel Schlecht,GTX Basic,Ron-tech,Won,2017-07-25,2017-08-03,528.0,8,3,2017,1,0
6EXXL6M4,Darcel Schlecht,GTX Basic,Stanredtax,Won,2017-07-25,2017-07-31,581.0,7,3,2017,1,0
L9BTE2RA,Darcel Schlecht,GTX Plus Pro,Toughzap,Won,2017-07-25,2017-09-29,2713.125,9,3,2017,1,0
EVU2E5ZZ,Donn Cantrell,MG Advanced,Gekko & Co,Lost,2017-07-25,2017-08-02,0.0,8,3,2017,0,1
PQL5GITI,Gladys Colclough,GTX Basic,Hottechi,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
8AK3KGFA,Gladys Colclough,MG Advanced,Hottechi,Engaging,2017-07-25,2017-05-22,472.0,5,2,2017,0,0
